timestamp,user_id,username,action,resource,resource_sensitivity,status,source_ip,time_classification
2025-08-24 20:34:00,USR00288,arjun.dubois,login,Customer_Vault,high,success,192.168.84.46,business_hours
2025-08-25 00:32:00,USR00236,harsh.connor,admin_operation,Data_Lake,medium,success,192.168.220.66,night
2025-08-25 05:47:00,USR00143,maria.gonzalez,file_access,Email_Archive,medium,success,192.168.187.102,weekend
2025-08-25 15:06:00,USR00019,joshua.white,api_call,Data_Lake,medium,success,192.168.141.64,business_hours
2025-08-25 20:59:00,USR00158,arjun.sanchez,sql_query,Customer_Vault,high,success,192.168.246.25,night
2025-08-26 03:56:00,USR00277,nicholas.schulz,admin_operation,GL_System,high,success,192.168.23.33,unusual_hours
2025-08-27 22:12:00,USR00101,paul.hoffmann,admin_operation,PROD_DB,high,success,192.168.243.236,business_hours
2025-08-28 06:36:00,USR00159,fatima.lee,sql_query,BI_Tool,low,success,192.168.47.247,unusual_hours
2025-08-28 15:51:00,USR00027,pooja.sullivan,admin_operation,HRIS,high,success,192.168.212.26,business_hours
2025-08-29 11:35:00,USR00088,william.jang,login,SIEM,medium,success,192.168.129.212,business_hours
2025-08-30 06:07:00,USR00222,jason.rizzo,api_call,HRIS,high,success,192.168.22.55,night
2025-08-31 22:07:00,USR00091,steven.thompson,export_data,Customer_Vault,high,success,192.168.59.222,business_hours
2025-09-02 09:47:00,USR00024,nicholas.jackson,api_call,HRIS,high,success,192.168.180.108,weekend
2025-09-05 00:21:00,USR00002,kenneth.moore,admin_operation,BI_Tool,low,success,192.168.201.185,night
2025-09-05 08:11:00,USR00218,zainab.garcia,file_access,Customer_Vault,high,failure,192.168.51.235,business_hours
2025-09-05 16:35:00,USR00279,nadia.reilly,sql_query,BI_Tool,low,success,192.168.118.252,business_hours
2025-09-05 21:11:00,USR00177,timothy.mishra,file_access,Admin_Console,medium,success,192.168.67.156,business_hours
2025-09-07 13:32:00,USR00218,zainab.garcia,login,BI_Tool,low,success,192.168.40.98,business_hours
2025-09-08 19:34:00,USR00283,thomas.meyer,api_call,SIEM,medium,success,192.168.243.31,business_hours
2025-09-08 22:44:00,USR00207,joseph.young,admin_operation,Customer_Vault,high,success,192.168.119.102,business_hours
2025-09-09 05:16:00,USR00160,kevin.rao,api_call,BI_Tool,low,success,192.168.15.208,business_hours
2025-09-10 00:42:00,USR00209,nikhil.martinez,export_data,File_Share,low,failure,192.168.226.106,night
2025-09-11 05:14:00,USR00209,nikhil.martinez,export_data,PROD_DB,high,success,192.168.189.88,unusual_hours
2025-09-11 12:26:00,USR00239,kevin.xu,admin_operation,Data_Lake,medium,success,192.168.96.27,night
2025-09-12 22:41:00,USR00216,gary.lee,export_data,Email_Archive,medium,success,192.168.204.37,business_hours
2025-09-14 02:48:00,USR00061,sophia.hernandez,file_access,File_Share,low,success,192.168.73.117,business_hours
2025-09-14 07:01:00,USR00278,sofia.martin,file_access,File_Share,low,success,192.168.199.105,business_hours
2025-09-14 22:07:00,USR00203,zainab.moore,export_data,Admin_Console,medium,success,192.168.35.184,business_hours
2025-09-15 07:11:00,USR00068,robert.patel,export_data,Data_Lake,medium,success,192.168.223.234,business_hours
2025-09-16 11:30:00,USR00059,thomas.lewis,file_access,Customer_Vault,high,success,192.168.242.243,business_hours
2025-09-17 09:18:00,USR00134,richard.li,file_access,BI_Tool,low,failure,192.168.181.205,business_hours
2025-09-17 13:47:00,USR00197,kevin.white,sql_query,PROD_DB,high,success,192.168.93.142,business_hours
2025-09-18 08:27:00,USR00092,charles.sullivan,export_data,BI_Tool,low,success,192.168.69.71,business_hours
2025-09-19 11:28:00,USR00172,anjali.jo,file_access,SIEM,medium,success,192.168.253.62,business_hours
2025-09-19 12:42:00,USR00158,arjun.sanchez,admin_operation,SIEM,medium,success,192.168.107.184,business_hours
2025-09-19 15:03:00,USR00112,ryan.rao,sql_query,Email_Archive,medium,success,192.168.168.174,night
2025-09-19 21:43:00,USR00151,priya.white,login,File_Share,low,success,192.168.5.194,business_hours
2025-09-20 08:04:00,USR00024,nicholas.jackson,sql_query,Customer_Vault,high,success,192.168.217.26,weekend
2025-09-21 11:02:00,USR00127,amitabh.davis,api_call,BI_Tool,low,success,192.168.54.131,business_hours
2025-09-22 07:30:00,USR00196,anjali.jackson,admin_operation,HRIS,high,success,192.168.104.54,business_hours
2025-09-23 19:17:00,USR00126,mark.patel,api_call,File_Share,low,success,192.168.66.102,business_hours
2025-09-23 21:23:00,USR00151,priya.white,sql_query,Email_Archive,medium,success,192.168.69.194,business_hours
2025-09-24 01:23:00,USR00261,nikhil.thomas,export_data,PROD_DB,high,success,192.168.147.204,business_hours
2025-09-24 15:49:00,USR00166,amara.smith,admin_operation,File_Share,low,success,192.168.218.95,business_hours
2025-09-25 03:53:00,USR00005,george.lim,file_access,Email_Archive,medium,success,192.168.125.158,unusual_hours
2025-09-25 12:55:00,USR00153,edward.rizzo,sql_query,Data_Lake,medium,success,192.168.77.2,unusual_hours
2025-09-26 06:42:00,USR00051,meera.quinn,file_access,BI_Tool,low,success,192.168.102.49,unusual_hours
2025-09-29 20:34:00,USR00104,jeffrey.ghosh,export_data,File_Share,low,success,192.168.93.113,business_hours
2025-09-29 21:16:00,USR00188,meera.schmidt,admin_operation,File_Share,low,success,192.168.56.217,business_hours
2025-09-30 13:06:00,USR00092,charles.sullivan,file_access,PROD_DB,high,success,192.168.39.33,business_hours
2025-10-02 12:28:00,USR00051,meera.quinn,export_data,Admin_Console,medium,success,192.168.0.22,business_hours
2025-10-05 00:11:00,USR00183,kenneth.johnson,admin_operation,SIEM,medium,success,192.168.34.21,business_hours
2025-10-05 09:02:00,USR00233,ronald.reddy,login,SIEM,medium,success,192.168.42.19,night
2025-10-05 13:11:00,USR00047,george.clark,admin_operation,SIEM,medium,success,192.168.101.39,unusual_hours
2025-10-05 13:57:00,USR00110,joshua.bhat,api_call,SIEM,medium,success,192.168.1.18,business_hours
2025-10-06 21:00:00,USR00045,stephen.kumar,login,BI_Tool,low,success,192.168.190.55,business_hours
2025-10-07 05:23:00,USR00007,robert.smith,file_access,GL_System,high,success,192.168.204.56,unusual_hours
2025-10-07 13:26:00,USR00140,riya.lim,file_access,HRIS,high,success,192.168.217.202,business_hours
2025-10-08 21:50:00,USR00214,ryan.sanchez,export_data,HRIS,high,success,192.168.24.191,business_hours
2025-10-09 04:34:00,USR00294,kenneth.colombo,api_call,PROD_DB,high,success,192.168.47.117,business_hours
2025-10-09 20:45:00,USR00032,pooja.martin,file_access,SIEM,medium,success,192.168.109.64,business_hours
2025-10-10 14:48:00,USR00226,ronald.esposito,sql_query,Email_Archive,medium,success,192.168.220.125,business_hours
2025-10-14 08:23:00,USR00189,meera.rizzo,api_call,HRIS,high,success,192.168.197.52,business_hours
2025-10-14 22:30:00,USR00260,sofia.lewis,file_access,Data_Lake,medium,success,192.168.197.7,business_hours
2025-10-15 02:55:00,USR00159,fatima.lee,file_access,Email_Archive,medium,success,192.168.1.105,unusual_hours
2025-10-16 19:11:00,USR00056,william.kumar,export_data,GL_System,high,success,192.168.212.87,weekend
2025-10-17 16:07:00,USR00060,vikram.gonzalez,api_call,Email_Archive,medium,failure,192.168.34.93,business_hours
2025-10-19 00:48:00,USR00082,arjun.hwang,export_data,Customer_Vault,high,success,192.168.236.181,business_hours
2025-10-19 08:42:00,USR00101,paul.hoffmann,admin_operation,BI_Tool,low,success,192.168.195.8,business_hours
2025-10-19 19:06:00,USR00170,sophia.smith,api_call,Customer_Vault,high,success,192.168.191.82,business_hours
2025-10-20 16:11:00,USR00037,ronald.wilson,file_access,Admin_Console,medium,success,192.168.73.46,business_hours
2025-10-22 10:07:00,USR00084,aditya.gupta,api_call,GL_System,high,success,192.168.90.80,business_hours
2025-10-22 18:52:00,USR00159,fatima.lee,login,File_Share,low,success,192.168.233.152,business_hours
2025-10-23 22:56:00,USR00122,nisha.li,file_access,File_Share,low,success,192.168.130.215,business_hours
2025-10-24 08:44:00,USR00007,robert.smith,api_call,Admin_Console,medium,failure,192.168.5.105,business_hours
2025-10-24 15:30:00,USR00244,stephen.iyer,file_access,Admin_Console,medium,success,192.168.43.185,night
2025-10-24 17:59:00,USR00185,anthony.thompson,export_data,GL_System,high,failure,192.168.184.14,business_hours
2025-10-25 10:09:00,USR00212,david.liu,api_call,Customer_Vault,high,success,192.168.118.218,business_hours
2025-10-28 06:20:00,USR00124,david.russo,export_data,Email_Archive,medium,success,192.168.248.153,business_hours
2025-10-28 11:43:00,USR00288,arjun.dubois,api_call,GL_System,high,success,192.168.229.113,business_hours
2025-10-30 10:40:00,USR00236,harsh.connor,file_access,Data_Lake,medium,success,192.168.130.47,business_hours
2025-10-31 07:50:00,USR00152,diya.ghosh,file_access,Email_Archive,medium,success,192.168.241.240,business_hours
2025-11-01 15:06:00,USR00171,xiulan.schulz,sql_query,Data_Lake,medium,success,192.168.61.59,unusual_hours
2025-11-02 03:14:00,USR00207,joseph.young,file_access,Admin_Console,medium,success,192.168.98.51,business_hours
2025-11-04 12:45:00,USR00035,nikhil.rao,admin_operation,Email_Archive,medium,success,192.168.42.154,business_hours
2025-11-05 18:17:00,USR00013,jonathan.jackson,export_data,SIEM,medium,success,192.168.117.32,business_hours
2025-11-08 02:16:00,USR00292,edward.esposito,api_call,Data_Lake,medium,failure,192.168.42.182,night
2025-11-09 00:15:00,USR00036,nicholas.harris,sql_query,PROD_DB,high,success,192.168.198.42,business_hours
2025-11-09 02:26:00,USR00221,rajesh.smith,admin_operation,PROD_DB,high,success,192.168.162.131,unusual_hours
2025-11-09 03:36:00,USR00148,mark.hwang,login,SIEM,medium,success,192.168.67.80,business_hours
2025-11-09 20:40:00,USR00251,jonathan.robinson,admin_operation,BI_Tool,low,success,192.168.43.36,business_hours
2025-11-11 05:55:00,USR00062,nisha.jones,admin_operation,Customer_Vault,high,success,192.168.241.183,business_hours
2025-11-11 11:44:00,USR00024,nicholas.jackson,admin_operation,Email_Archive,medium,success,192.168.158.235,business_hours
2025-11-12 08:16:00,USR00011,maria.o'brien,login,SIEM,medium,success,192.168.221.69,business_hours
2025-11-12 15:55:00,USR00296,joseph.taylor,sql_query,Data_Lake,medium,success,192.168.150.76,business_hours
2025-11-15 11:11:00,USR00258,meera.reddy,admin_operation,HRIS,high,failure,192.168.135.6,unusual_hours
2025-11-17 10:56:00,USR00026,stephen.bhat,api_call,Data_Lake,medium,success,192.168.201.25,night
2025-11-17 17:53:00,USR00259,anthony.verma,sql_query,PROD_DB,high,success,192.168.166.92,business_hours
2025-11-19 10:19:00,USR00239,kevin.xu,export_data,PROD_DB,high,success,192.168.214.40,business_hours
2025-11-20 07:44:00,USR00156,amitabh.white,sql_query,PROD_DB,high,success,192.168.128.97,business_hours
2025-11-21 07:30:00,USR00208,sanjana.moore,api_call,File_Share,low,failure,192.168.1.212,business_hours
2025-11-22 09:15:00,USR00157,shruti.rossi,admin_operation,Data_Lake,medium,success,192.168.188.172,business_hours
2025-11-22 23:22:00,USR00036,nicholas.harris,sql_query,PROD_DB,high,failure,192.168.46.68,business_hours
2025-11-23 10:53:00,USR00060,vikram.gonzalez,file_access,Email_Archive,medium,success,192.168.153.145,night
2025-11-24 04:36:00,USR00257,ryan.verma,sql_query,Email_Archive,medium,success,192.168.241.161,business_hours
2025-11-26 08:50:00,USR00055,neha.johnson,login,BI_Tool,low,success,192.168.178.70,business_hours
2025-11-26 17:12:00,USR00187,joshua.miller,api_call,Admin_Console,medium,success,192.168.236.77,business_hours
2025-11-26 21:37:00,USR00229,deepika.park,sql_query,Admin_Console,medium,success,192.168.199.141,night
2025-11-27 17:13:00,USR00135,pooja.murphy,export_data,Data_Lake,medium,success,192.168.158.217,weekend
2025-11-27 19:51:00,USR00284,william.patel,api_call,Data_Lake,medium,success,192.168.71.61,unusual_hours
2025-12-03 22:04:00,USR00184,vikram.williams,sql_query,Email_Archive,medium,success,192.168.214.180,business_hours
2025-12-04 12:03:00,USR00187,joshua.miller,file_access,File_Share,low,success,192.168.120.210,night
2025-12-04 14:47:00,USR00219,eric.iyer,file_access,SIEM,medium,success,192.168.141.75,night
2025-12-06 12:30:00,USR00018,meera.burke,file_access,Customer_Vault,high,success,192.168.157.71,business_hours
2025-12-07 14:19:00,USR00278,sofia.martin,admin_operation,File_Share,low,failure,192.168.117.202,unusual_hours
2025-12-07 20:11:00,USR00183,kenneth.johnson,file_access,File_Share,low,success,192.168.46.62,business_hours
2025-12-08 00:04:00,USR00163,sofia.rao,export_data,File_Share,low,success,192.168.79.181,business_hours
2025-12-08 22:06:00,USR00040,nicholas.romano,login,Data_Lake,medium,success,192.168.202.4,business_hours
2025-12-09 07:01:00,USR00075,timothy.huang,api_call,BI_Tool,low,success,192.168.51.237,business_hours
2025-12-10 01:24:00,USR00009,aditya.burke,api_call,SIEM,medium,success,192.168.74.207,business_hours
2025-12-10 02:23:00,USR00006,kevin.ramirez,admin_operation,GL_System,high,success,192.168.95.225,business_hours
2025-12-11 01:30:00,USR00115,steven.becker,export_data,Admin_Console,medium,success,192.168.33.58,business_hours
2025-12-11 07:37:00,USR00027,pooja.sullivan,export_data,Email_Archive,medium,success,192.168.148.131,business_hours
2025-12-11 10:05:00,USR00099,maria.bianchi,api_call,HRIS,high,success,192.168.179.181,business_hours
2025-12-12 14:10:00,USR00026,stephen.bhat,file_access,PROD_DB,high,success,192.168.15.127,business_hours
2025-12-12 15:42:00,USR00259,anthony.verma,login,BI_Tool,low,success,192.168.163.129,night
2025-12-12 21:49:00,USR00036,nicholas.harris,login,HRIS,high,success,192.168.236.197,business_hours
2025-12-14 03:28:00,USR00092,charles.sullivan,sql_query,Data_Lake,medium,success,192.168.104.188,business_hours
2025-12-14 04:05:00,USR00068,robert.patel,admin_operation,Admin_Console,medium,success,192.168.77.186,business_hours
2025-12-14 16:25:00,USR00289,rajesh.jang,api_call,File_Share,low,success,192.168.185.21,business_hours
2025-12-15 04:00:00,USR00039,stephen.bhat,login,Email_Archive,medium,success,192.168.180.100,business_hours
